episode,total_reward,step
906,134.4746918482706,726686
907,147.19632793790197,727686
908,128.87446030133287,728686
909,129.47371445782483,729686
910,107.71288905153052,730686
911,110.65068571234588,731686
912,160.46224395550598,732686
913,9.72036770451814,732986
914,158.35506270914266,733986
915,119.53481296944663,734986
916,108.83289019740188,735986
917,168.63081254617282,736986
918,77.9953436498472,737986
919,118.2670785202572,738986
920,185.2396673539188,739986
921,65.61031323298812,740089
922,168.09015331743285,741089
923,71.4233828696706,741202
924,92.15074763190933,742202
925,146.31338085752213,743202
926,99.29268933157437,744202
927,47.67999960790621,745202
928,74.01877099752892,746202
929,90.75981645588764,747202
930,142.45768659134774,748202
931,72.61806005360268,749202
932,114.3493969864212,750202
933,119.59193617137498,751202
934,63.20011680651805,752202
935,88.41125869378448,753202
936,-18.89332010457292,754202
937,113.2602164039854,755202
938,143.7623068462126,756202
939,99.67159282392822,757202
940,94.05339488410392,758202
941,118.91153052210576,759202
942,113.23321004124593,760202
943,129.63374918376212,761202
944,62.01724221743643,762202
945,-73.1750188684091,763202
946,94.02189648884814,764202
947,76.96812001243234,765202
948,161.0296915313229,766202
949,138.65745937838074,767202
950,125.03969298116864,768202
951,140.95511646213708,769202
952,115.15268168829787,770202
953,125.8525168596243,771202
954,127.8367797763276,772202
955,105.82450193147815,773202
956,82.79616876307409,774202
957,173.1209320560556,775202
958,104.6132175062594,776202
959,119.94572068494745,777202
960,129.85937449897756,778202
961,51.05789448693395,778289
962,135.75334796887182,779289
963,176.87881373432174,780289
964,135.63673736943747,781289
965,83.71361223762506,782289
966,140.19558474852238,783289
967,42.70665180310607,783391
968,148.9570955929703,784391
969,115.52155043461244,785391
970,130.8023635847785,786391
971,13.268384344875813,786485
972,173.45583664547303,787485
973,112.9072650194139,788485
974,82.33840365314973,789485
975,116.05122771955212,790485
976,87.13813698419835,791485
977,72.58053983654827,792485
978,126.06050613545813,793485
979,140.2718260230031,794485
980,157.88734206154186,795485
981,170.95815232064342,796485
982,113.83802955504508,797485
983,127.29388496856518,798485
984,129.0887579382943,799485
985,113.7190866107967,800485
986,-474.9409087244421,800603
987,166.79569319702568,801603
988,118.70532386549166,802603
989,108.87546763321734,803603
990,161.25317506847205,804603
991,88.62535471445881,805603
992,-898.581085883081,805712
993,137.57339604134904,806712
994,116.95605636766412,807712
995,114.0607434688718,808712
996,120.45644769616048,809712
997,172.7610818876683,810712
998,146.78498992179811,811712
999,108.95773038559128,812712
1000,-687.3709088005126,812821
1001,-648.1177428010851,812904
1002,116.17628889486514,813904
1003,73.7069574262423,814904
1004,156.0736518904905,815904
1005,122.4488460785069,816904
1006,132.19720984759624,817904
1007,-529.7172355204821,817989
1008,124.1428466035686,818989
1009,-921.5230867043138,819100
1010,85.57511607422202,820100
1011,11.531569425016642,820185
1012,33.08602546527982,820269
1013,166.495517547286,821269
1014,-606.7614983022213,821352
1015,114.77060234703367,822352
1016,50.78420402109623,822436
1017,142.42766826098614,823436
1018,-11.3569727987051,823530
1019,131.06673074801074,824530
1020,162.64139452359086,825530
1021,102.42478612088598,826530
1022,36.833332650363445,826603
1023,164.1273881351808,827603
1024,-313.5350266333844,828405
1025,117.87285999034066,829405
1026,49.61986522376537,829532
1027,188.4873073697672,830532
1028,163.45916570558722,831532
1029,84.14109852204274,832532
1030,122.14030267983615,833532
1031,95.38602725927194,834532
1032,156.87794851191256,835532
1033,90.43075557961129,836532
1034,125.58204530290097,837532
1035,140.12934665949433,838532
1036,143.19325754937017,839532
1037,78.23299070203211,840532
1038,47.46065920579713,841532
1039,137.87974648093223,842532
1040,148.2534157052287,843532
